State,Department,Website,District,Block
Karnataka,"Mysuru- Office of The District Officer, Backward classes Welfare Department",RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,"Mysuru- Office of The Joint Director, District Industiral Centre",RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru- Office of The Superintendent of Police,RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru- Office of the District Statistical Officer,RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,"Mysuru- Office of the Executive Engineer, Department of Minor Irrigation and Ground Water Developmen",RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru- Office of the commissioner of police,RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru- Urban Development Authority,RTI_Online_Karnataka,Mysuru,
Karnataka,Mysuru-City Corporation,RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru-Deputy Director of Land Records-DDLR,RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru-District Registrar - DR,RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru-Food and Civil Supplies - FCS,RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru-Heggadadevana Kote-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Mysuru,Heggadadevana Kote
Karnataka,Mysuru-Hunsur-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Mysuru,Hunsur
Karnataka,Mysuru-Krishnarajanagara-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Mysuru,Krishnarajanagara
Karnataka,Mysuru-LABOUR,RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru-Mysuru-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Mysuru,Mysuru
Karnataka,Mysuru-Nanjangud-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Mysuru,Nanjangud
Karnataka,"Mysuru-Office of the Deputy Director, Regional Forensic Science laboratory",RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru-Office of the Joint Registrar of Cooperative Societies,RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru-Piriyapatna-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Mysuru,Piriyapatna
Karnataka,Mysuru-Public Works Department - PWD,RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru-REVENUE,RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,Mysuru-Rural Development and Panchayat Raj-RDPR(Z.P),RTI_Online_Karnataka,Mysuru,NA
Karnataka,Mysuru-Saraguru-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Mysuru,Saraguru
Karnataka,Mysuru-T Narsipur-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Mysuru,T Narsipur
Karnataka,Mysuru-Urban Development Cell - DUDC,RTI_Online_Karnataka,Mysuru,Not Applicable
Karnataka,NCC Directorate (NCC Cell),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Nandi Medical College and Research Institute, Chikkaballapura",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Nijasharana Ambigara Chowdaiah Development Corporation Limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Nippani Planning Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Non Resident Indian Forum,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North West Karnataka Road Transport Corporation, Bagalkot Division(NWKRTC)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North West Karnataka Road Transport Corporation, Belagavi Division(NWKRTC)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North West Karnataka Road Transport Corporation, Chikkodi Division(NWKRTC)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North West Karnataka Road Transport Corporation, Dharwad Division(NWKRTC)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North West Karnataka Road Transport Corporation, Gadag Division(NWKRTC)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North West Karnataka Road Transport Corporation, Haveri Division(NWKRTC)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North West Karnataka Road Transport Corporation, Hubbali Rural Division(NWKRTC)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North West Karnataka Road Transport Corporation, Hubballi-Dharwad City Division(NWKRTC)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North West Karnataka Road Transport Corporation, Regional Training Centre, Hubbali(NWKRTC)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North West Karnataka Road Transport Corporation, Regional Workshop, Hubbali(NWKRTC)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North West Karnataka Road Transport Corporation, Shirasi Division(NWKRTC)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North Western Karnataka Road Transport Corporation, Central Office(Accounts Dept)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North Western Karnataka Road Transport Corporation, Central Office(Board Dept)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North Western Karnataka Road Transport Corporation, Central Office(Civil Dept)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North Western Karnataka Road Transport Corporation, Central Office(IT Dept)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North Western Karnataka Road Transport Corporation, Central Office(Law Dept)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North Western Karnataka Road Transport Corporation, Central Office(Personnel Dept)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North Western Karnataka Road Transport Corporation, Central Office(Statistical Dept)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North Western Karnataka Road Transport Corporation, Central Office(Stores Dept)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North Western Karnataka Road Transport Corporation, Central Office(Technical Dept)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North Western Karnataka Road Transport Corporation, Central Office(Traffic Dept)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North Western Karnataka Road Transport Corporation,Central Office(Labour Dept)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"North Western Karnataka Road Transport Corporation,Central Office(Security Dept)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Office of Director General and Inspector General of Police,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of Engineer in Chief,Minor Irrigation (North Zone)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of Engineer in Chief,Minor Irrigation (South Zone)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Office of Sericulture Development Commissioner and Director of Sericulture,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of The Chief Secretary, Vidhana Soudha",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the ADGP, Training- Carlton Bhavan",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Additional Director, State Cyber Treasury Bengaluru",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Administrator, Tungabhadra Project, Command Area Development Authority, Munirabad.",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Chief Engineer, Health and Family welfare Department, Engg Wing",RTI_Online_Karnataka,,
Karnataka,"Office of the Chief Engineer, National Highways, Bengaluru",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Chief Engineer, Water Resource Department",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Office of the Commissioner Animal Husbandry and Veterinary Services Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Commissioner Food, Civil Supplies and Consumer Affairs Department",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Commissioner, Centralised Admission Cell, School Education Department",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Commissioner, Department of Collegiate Education",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Commissioner, Department of Hindu Religious Institutions and Charitable Endowments",RTI_Online_Karnataka,,
Karnataka,"Office of the Commissioner, School Education Department",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Commissioner, Transport and Road Safety",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Office of the Deputy Director Central Accounting Unit Bengaluru,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Deputy Director, Additional State Huzur Treasury Bengaluru",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Deputy Director, Regional Forensic Science Laboratory, Mangaluru",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Deputy Inspector General of Police, North Eastern Range Kalaburagi",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Director, Department of Public Libraries",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Director, Department of School Education(Pre University)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Director, Dr Babu Jagajeevana Ram Research Institute",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Inspector General of Police, Belagavi (Northern Range)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Inspector General of Police, Bengaluru (Central Zone)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Inspector General of Police, Mangaluru (Western Range)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Inspector General of Police, Mysuru (Southern Range)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Joint Director, School Education Department, Bengaluru Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Principal Chief Conservator of Forest, (Head of Forest F",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the Project Director, Karnataka State AIDS Prevention Society",RTI_Online_Karnataka,,
Karnataka,"Office of the Regional Commissioner, Belagavi Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Office of the State Project Director,Samagra Shikshana Karnataka",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Office of the Superintendent of Police(Wireless),RTI_Online_Karnataka,,
Karnataka,"Office of the Treasury Commissioner, Department of Treasury",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Office of the commandant-12th Battalion Karnataka state Reserve Police,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Office of the commandant-2nd Battalion Karnataka state Reserve Police,RTI_Online_Karnataka,Office of the commandant,
Karnataka,"Office of the commissioner, Survey Settlement and Land Records(SSLR)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Pilikula Development Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Power Company Of Karnataka Ltd,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Puttur Planning Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Rabakavi - Banahatti Planning Authority,RTI_Online_Karnataka,Rabakavi,Not Applicable
Karnataka,Raichur - District Consumer Disputes Redressal Commission,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur - District Court,RTI_Online_Karnataka,Raichur,
Karnataka,Raichur - District Training Institute,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur - Office of The Deputy Director, Department of Agricultural Marketing",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur - Office of The District Skill Development Officer, Skill Development Department",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur - Office of the Deputy Director, Department of School Education(Pre University)",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur - Office of the Deputy Director, District Treasury",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur Institute of Medical sciences, Raichur",RTI_Online_Karnataka,State Level / Not Applicable,Not Applicable
Karnataka,"Raichur- Office of The Assistant Director, Department of Textiles and Handlooms",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur- Office of The Deputy Director, Department of Public Instruction",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur- Office of The Deputy Director, Department of Women and Child Development",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur- Office of The District Health and Family Welfare Officer,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur- Office of The District Officer, Minority Welfare Department",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur- Office of The Joint Director, Department of Agriculture",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur- Office of The Joint Director, District Industrial Centre, Department of Ind & Comm",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur- Office of The Senior Geologist, Department of Mines and Geology",RTI_Online_Karnataka,Raichur,
Karnataka,Raichur- Office of The Superintendent of Police,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur- Office of the Assistant Director, Department of Town and Country Planning",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur- Office of the Deputy Conservator of Forests, Raichuru Forest Division",RTI_Online_Karnataka,Raichur,
Karnataka,"Raichur- Office of the Deputy Director, Department of Social Welfare",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur- Office of the District Officer, Backward Class Welfare Department",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,"Raichur- Regional Office, Karnataka State Pollution Control Board",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur- Sub Regional Science Center,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur-Deputy Director of Land Records-DDLR,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur-Devadurga-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Raichur,Devadurga
Karnataka,Raichur-District Registrar - DR,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur-Food and Civil Supplies - FCS,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur-LABOUR,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur-Lingsugur-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Raichur,Lingsugur
Karnataka,Raichur-Manvi-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Raichur,Manvi
Karnataka,Raichur-Maski-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Raichur,Maski
Karnataka,"Raichur-Office of The Deputy Director, Department of Horticulture",RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur-Office of the Executive Engineer Panchayat Raj(Engineering Division),RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur-Public Works Department - PWD,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur-REVENUE,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur-Raichur-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Raichur,Raichur
Karnataka,Raichur-Rural Development and Panchayat Raj-RDPR(Z.P),RTI_Online_Karnataka,Raichur,NA
Karnataka,Raichur-Sindhnur-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Raichur,Sindhnur
Karnataka,Raichur-Sirwar-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Raichur,Sirwar
Karnataka,Raichur-The Hutti Gold Mines Company Limited,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Raichur-Urban Development Cell- DUDC,RTI_Online_Karnataka,Raichur,Not Applicable
Karnataka,Rail Infrastructure Development Company(Karnataka) Limited,RTI_Online_Karnataka,Karnataka,Not Applicable
Karnataka,Rajeev Gandhi Housing Corporation,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Rajeev Gandi University of Health Science , Karnataka",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Ramadurga Planning Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Ramanagar - District Court,RTI_Online_Karnataka,Ramanagar,
Karnataka,Ranebennur Planning Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Rani Channamma University,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Registrar of Cooperative Societies , Bangalore",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Sagara Planning Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Scheduled Tribes welfare department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Science Gallery Bengaluru,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Agriculture,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Animal Husbandry and Fisheries Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Backward Classes Welfare Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Chief Minister Office,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Commerce and Industries Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Cooperation Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Department of Citizen Services,RTI_Online_Karnataka,Secretariat,
Karnataka,Secretariat - Department of Parliamentary Affairs and Legislation,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Department of Personnel and Administrative Reforms (DPAR Janaspandana),RTI_Online_Karnataka,Secretariat,
Karnataka,Secretariat - Department of Personnel and Administrative Reforms (DPAR),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Department of Personnel and Administrative Reforms(DPAR e-Gov),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Department of Public Enterprises,RTI_Online_Karnataka,Secretariat,
Karnataka,Secretariat - Energy Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Finance Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Food and Civil Supplies (FCS),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Forest,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - HOME,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Health and Family Welfare department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Higher Education Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Horticulture Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Housing department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Information and Public Relation Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Secretariat - Infrastructure Development, Ports & Inland Water Transp",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Kannada and Culture Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - LABOUR,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Law,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Medical Education,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Minor Irrigation and Ground water development Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Minorities Welfare Haz and Wakf Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Secretariat - Planning, Programme Monitoring and Statistics Department",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Primary and Secondary Education,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Public Works Department - PWD,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - REVENUE,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Rural Development and Panchayat Raj - RDPR,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Scheduled Tribes Welfare Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Sericulture,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Secretariat - Skill Development , Entertreneurship and Livelihood Depart",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Social welfare Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Tourism Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Transport Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Urban Development - UD,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Water Resources,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Women and Child development Empowerment of differently Abled and Senior Citizens,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - Youth Empowerment and Sports,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Secretariat - eITBT and S&T,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Sedam Planning Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Shidlaghatta Planning Authority,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga - Deputy Director(Admin) Office,Animal Husbandary and Veterinary Services Department",RTI_Online_Karnataka,Shivamogga,
Karnataka,Shivamogga - District Consumer Disputes Redressal Commission,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga - District Court,RTI_Online_Karnataka,Shivamogga,
Karnataka,Shivamogga - District Institute Of Education and Training(DIET),RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga - District Scheduled Tribes Welfare Department,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga - Karnataka Maharshi Valmiki Scheduled Tribes Development Corporation Ltd,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga - Keladi Shivappa Nayaka University of Agricultural and Horticultural Sciences,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga - Office of The District Health and Family Welfare Officer,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga - Office of The District Skill Development Officer, Skill Development Department",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga - Office of The District officer, Minority Welfare Department",RTI_Online_Karnataka,Shivamogga,
Karnataka,"Shivamogga - Office of the Chief Engineer, C&B (Central), Public Works Department",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga - Office of the Deputy Director (Administration), Department of School Education",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga - Office of the Deputy Director, Department of Handlooms and Textiles",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga - Office of the Deputy Director, Department of School Education(Pre University)",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga - Office of the Deputy Director, Department of Women and Child Development",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga - Office of the Deputy Director, District Treasury",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga - Office of the Deputy Director, Fisheries Department",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga - Office of the District Office, Department of Backward Classes Welfare",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga - Regional Office, Karnataka State Pollution Control Board",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga Bhadravathi- Urban Development Authority,RTI_Online_Karnataka,Shivamogga Bhadravathi,Not Applicable
Karnataka,Shivamogga- District Training Institute,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga- Joint Director office, Commerce and Industries department",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga- Karnataka Slum Development Board,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga- Office of The Chief Librarian, District Central Library, Department of Public Library",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga- Office of The Regional Fire Officer, Karnataka Fire and Emergency Services",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga- Office of The Superintendent of Police,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga- Office of the Joint Director, Department of Agriculture",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga- Office of the Regional Joint Director, Department of Collegiate Education",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga-Bhadravati-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Shivamogga,Bhadravati
Karnataka,Shivamogga-City Corporation,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga-Deputy Director of Land Records-DDLR,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga-District Registrar - DR,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga-Food and Civil Supplies - FCS,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga-Hosanagara-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Shivamogga,Hosanagara
Karnataka,Shivamogga-LABOUR,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,"Shivamogga-Office of the Deputy Director, Department of Agricultural Marketing",RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga-Public Works Department - PWD,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga-REVENUE,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shivamogga-Rural Development and Panchayat Raj-RDPR(Z.P),RTI_Online_Karnataka,Shivamogga,NA
Karnataka,Shivamogga-Sagara-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Shivamogga,Sagara
Karnataka,Shivamogga-Shikaripura-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Shivamogga,Shikaripura
Karnataka,Shivamogga-Shivamogga-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Shivamogga,Shivamogga
Karnataka,Shivamogga-Soraba-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Shivamogga,Soraba
Karnataka,Shivamogga-Thirthahalli-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Shivamogga,Thirthahalli
Karnataka,Shivamogga-Urban Development Cell - DUDC,RTI_Online_Karnataka,Shivamogga,Not Applicable
Karnataka,Shri Atal Bihari Vajpayee Medical College and Research Institution,RTI_Online_Karnataka,State Level / Not Applicable,Not Applicable
Karnataka,Sindagi Planning Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Sira Urban Development Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Sirsi Town Planning Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,State Crime Records Bureau(SCRB),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"State Election Commission, Karnataka",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,State Highway Development Project (SHDP),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Sub-Regional Science Centre Karwar,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Suvarna Arogya Suraksha Trust,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,TEST LOGIN III(DO NOT SUBMIT REQUEST),RTI_Online_Karnataka,,
Karnataka,Test Login IV (Do Not Submit Request),RTI_Online_Karnataka,,
Karnataka,Test-Login II (Do not Submit Request),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Test-Login, (Do not Submit Request)",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,The Mysore Electrical Industries Limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,The Mysore Paper Mills Limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"The University of Agricultural Sciences, Bengaluru",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,The office of the Chief Architect,RTI_Online_Karnataka,NA,Not Applicable
